"22.04 10:55:11,617|" loop_redakteur hat status: start. 
"22.04 10:55:11,617|" getmsgid hat status: started. 
"22.04 10:55:12,960|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:12,976|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:12,976|" handle_new_id hat status: 1300te Nachricht erstellt. 
"22.04 10:55:12,976|" write_new_message hat status: started. 
"22.04 10:55:12,976|" drop_message hat status: started. 
"22.04 10:55:12,976|" loop_redakteur hat status: start. 
"22.04 10:55:12,976|" getmsgid hat status: started. 
"22.04 10:55:13,770|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:13,786|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:13,786|" handle_new_id hat status: 1321te Nachricht erstellt. 
"22.04 10:55:13,786|" write_new_message hat status: started. 
"22.04 10:55:13,786|" drop_message hat status: started. 
"22.04 10:55:13,786|" loop_redakteur hat status: start. 
"22.04 10:55:13,786|" getmsgid hat status: started. 
"22.04 10:55:14,660|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:14,676|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:14,676|" handle_new_id hat status: 1344te Nachricht erstellt. 
"22.04 10:55:14,676|" write_new_message hat status: started. 
"22.04 10:55:14,676|" drop_message hat status: started. 
"22.04 10:55:14,676|" loop_redakteur hat status: start. 
"22.04 10:55:14,676|" getmsgid hat status: started. 
"22.04 10:55:15,394|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:15,409|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:15,409|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 1366 'vergessen' zu senden. 
"22.04 10:55:15,409|" calcNewIntervall hat status: started. 
"22.04 10:55:15,409|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:15,409|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:15,409|" loop_leser hat status: start. 
"22.04 10:55:15,409|" getmessage hat status: started. 
"22.04 10:55:16,111|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 1178, Termi: true. 
"22.04 10:55:16,111|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:16,111|" loop_redakteur hat status: start. 
"22.04 10:55:16,111|" getmsgid hat status: started. 
"22.04 10:55:16,595|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:16,609|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:16,609|" handle_new_id hat status: 1403te Nachricht erstellt. 
"22.04 10:55:16,609|" write_new_message hat status: started. 
"22.04 10:55:16,609|" drop_message hat status: started. 
"22.04 10:55:16,609|" loop_redakteur hat status: start. 
"22.04 10:55:16,609|" getmsgid hat status: started. 
"22.04 10:55:17,359|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:17,375|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:17,375|" handle_new_id hat status: 1427te Nachricht erstellt. 
"22.04 10:55:17,375|" write_new_message hat status: started. 
"22.04 10:55:17,375|" drop_message hat status: started. 
"22.04 10:55:17,375|" loop_redakteur hat status: start. 
"22.04 10:55:17,375|" getmsgid hat status: started. 
"22.04 10:55:18,155|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:18,169|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:18,169|" handle_new_id hat status: 1449te Nachricht erstellt. 
"22.04 10:55:18,169|" write_new_message hat status: started. 
"22.04 10:55:18,169|" drop_message hat status: started. 
"22.04 10:55:18,169|" loop_redakteur hat status: start. 
"22.04 10:55:18,169|" getmsgid hat status: started. 
"22.04 10:55:19,044|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:19,060|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:19,060|" handle_new_id hat status: 1470te Nachricht erstellt. 
"22.04 10:55:19,060|" write_new_message hat status: started. 
"22.04 10:55:19,060|" drop_message hat status: started. 
"22.04 10:55:19,060|" loop_redakteur hat status: start. 
"22.04 10:55:19,060|" getmsgid hat status: started. 
"22.04 10:55:19,746|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:19,762|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:19,762|" handle_new_id hat status: 1493te Nachricht erstellt. 
"22.04 10:55:19,762|" write_new_message hat status: started. 
"22.04 10:55:19,762|" drop_message hat status: started. 
"22.04 10:55:19,762|" loop_redakteur hat status: start. 
"22.04 10:55:19,762|" getmsgid hat status: started. 
"22.04 10:55:20,464|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:20,479|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:20,479|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 1515 'vergessen' zu senden. 
"22.04 10:55:20,479|" calcNewIntervall hat status: started. 
"22.04 10:55:20,479|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:20,479|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:20,479|" loop_leser hat status: start. 
"22.04 10:55:20,479|" getmessage hat status: started. 
"22.04 10:55:20,963|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 0, Termi: true. 
"22.04 10:55:20,963|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:20,963|" loop_redakteur hat status: start. 
"22.04 10:55:20,963|" getmsgid hat status: started. 
"22.04 10:55:21,462|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:21,478|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:21,478|" handle_new_id hat status: 1552te Nachricht erstellt. 
"22.04 10:55:21,478|" write_new_message hat status: started. 
"22.04 10:55:21,478|" drop_message hat status: started. 
"22.04 10:55:21,478|" loop_redakteur hat status: start. 
"22.04 10:55:21,478|" getmsgid hat status: started. 
"22.04 10:55:22,211|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:22,226|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:22,226|" handle_new_id hat status: 1576te Nachricht erstellt. 
"22.04 10:55:22,226|" write_new_message hat status: started. 
"22.04 10:55:22,226|" drop_message hat status: started. 
"22.04 10:55:22,367|" loop_redakteur hat status: start. 
"22.04 10:55:22,367|" getmsgid hat status: started. 
"22.04 10:55:23,131|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:23,147|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:23,147|" handle_new_id hat status: 1600te Nachricht erstellt. 
"22.04 10:55:23,147|" write_new_message hat status: started. 
"22.04 10:55:23,147|" drop_message hat status: started. 
"22.04 10:55:23,147|" loop_redakteur hat status: start. 
"22.04 10:55:23,147|" getmsgid hat status: started. 
"22.04 10:55:23,927|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:23,941|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:23,941|" handle_new_id hat status: 1621te Nachricht erstellt. 
"22.04 10:55:23,941|" write_new_message hat status: started. 
"22.04 10:55:23,941|" drop_message hat status: started. 
"22.04 10:55:23,941|" loop_redakteur hat status: start. 
"22.04 10:55:23,941|" getmsgid hat status: started. 
"22.04 10:55:24,831|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:24,847|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:24,847|" handle_new_id hat status: 1644te Nachricht erstellt. 
"22.04 10:55:24,847|" write_new_message hat status: started. 
"22.04 10:55:24,847|" drop_message hat status: started. 
"22.04 10:55:24,847|" loop_redakteur hat status: start. 
"22.04 10:55:24,847|" getmsgid hat status: started. 
"22.04 10:55:25,612|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:25,627|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:25,627|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 1666 'vergessen' zu senden. 
"22.04 10:55:25,627|" calcNewIntervall hat status: started. 
"22.04 10:55:25,627|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:25,627|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:25,627|" loop_leser hat status: start. 
"22.04 10:55:25,627|" getmessage hat status: started. 
"22.04 10:55:26,593|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 1478, Termi: true. 
"22.04 10:55:26,593|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:26,593|" loop_redakteur hat status: start. 
"22.04 10:55:26,593|" getmsgid hat status: started. 
"22.04 10:55:27,125|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:27,140|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:27,140|" handle_new_id hat status: 1703te Nachricht erstellt. 
"22.04 10:55:27,140|" write_new_message hat status: started. 
"22.04 10:55:27,140|" drop_message hat status: started. 
"22.04 10:55:27,140|" loop_redakteur hat status: start. 
"22.04 10:55:27,140|" getmsgid hat status: started. 
"22.04 10:55:27,858|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:27,874|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:27,874|" handle_new_id hat status: 1728te Nachricht erstellt. 
"22.04 10:55:27,874|" write_new_message hat status: started. 
"22.04 10:55:27,874|" drop_message hat status: started. 
"22.04 10:55:27,874|" loop_redakteur hat status: start. 
"22.04 10:55:27,874|" getmsgid hat status: started. 
"22.04 10:55:29,121|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:29,137|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:29,137|" handle_new_id hat status: 1750te Nachricht erstellt. 
"22.04 10:55:29,137|" write_new_message hat status: started. 
"22.04 10:55:29,137|" drop_message hat status: started. 
"22.04 10:55:29,137|" loop_redakteur hat status: start. 
"22.04 10:55:29,137|" getmsgid hat status: started. 
"22.04 10:55:30,089|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:30,104|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:30,104|" handle_new_id hat status: 1771te Nachricht erstellt. 
"22.04 10:55:30,104|" write_new_message hat status: started. 
"22.04 10:55:30,104|" drop_message hat status: started. 
"22.04 10:55:30,104|" loop_redakteur hat status: start. 
"22.04 10:55:30,104|" getmsgid hat status: started. 
"22.04 10:55:30,790|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:30,806|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:30,806|" handle_new_id hat status: 1794te Nachricht erstellt. 
"22.04 10:55:30,806|" write_new_message hat status: started. 
"22.04 10:55:30,806|" drop_message hat status: started. 
"22.04 10:55:30,806|" loop_redakteur hat status: start. 
"22.04 10:55:30,806|" getmsgid hat status: started. 
"22.04 10:55:31,540|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:31,555|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:31,555|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 1816 'vergessen' zu senden. 
"22.04 10:55:31,555|" calcNewIntervall hat status: started. 
"22.04 10:55:31,555|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:31,555|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:31,555|" loop_leser hat status: start. 
"22.04 10:55:31,555|" getmessage hat status: started. 
"22.04 10:55:32,163|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 0, Termi: true. 
"22.04 10:55:32,163|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:32,163|" loop_redakteur hat status: start. 
"22.04 10:55:32,163|" getmsgid hat status: started. 
"22.04 10:55:32,710|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:32,725|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:32,725|" handle_new_id hat status: 1853te Nachricht erstellt. 
"22.04 10:55:32,725|" write_new_message hat status: started. 
"22.04 10:55:32,725|" drop_message hat status: started. 
"22.04 10:55:32,725|" loop_redakteur hat status: start. 
"22.04 10:55:32,725|" getmsgid hat status: started. 
"22.04 10:55:33,224|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:33,240|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:33,240|" handle_new_id hat status: 1877te Nachricht erstellt. 
"22.04 10:55:33,240|" write_new_message hat status: started. 
"22.04 10:55:33,240|" drop_message hat status: started. 
"22.04 10:55:33,240|" loop_redakteur hat status: start. 
"22.04 10:55:33,240|" getmsgid hat status: started. 
"22.04 10:55:33,770|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:33,786|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:33,786|" handle_new_id hat status: 1899te Nachricht erstellt. 
"22.04 10:55:33,786|" write_new_message hat status: started. 
"22.04 10:55:33,786|" drop_message hat status: started. 
"22.04 10:55:33,786|" loop_redakteur hat status: start. 
"22.04 10:55:33,786|" getmsgid hat status: started. 
"22.04 10:55:34,613|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:34,628|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:34,628|" handle_new_id hat status: 1920te Nachricht erstellt. 
"22.04 10:55:34,628|" write_new_message hat status: started. 
"22.04 10:55:34,628|" drop_message hat status: started. 
"22.04 10:55:34,628|" loop_redakteur hat status: start. 
"22.04 10:55:34,628|" getmsgid hat status: started. 
"22.04 10:55:35,298|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:35,314|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:35,314|" handle_new_id hat status: 1943te Nachricht erstellt. 
"22.04 10:55:35,314|" write_new_message hat status: started. 
"22.04 10:55:35,314|" drop_message hat status: started. 
"22.04 10:55:35,314|" loop_redakteur hat status: start. 
"22.04 10:55:35,314|" getmsgid hat status: started. 
"22.04 10:55:36,032|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:36,048|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:36,048|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 1966 'vergessen' zu senden. 
"22.04 10:55:36,048|" calcNewIntervall hat status: started. 
"22.04 10:55:36,048|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:36,048|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:36,048|" loop_leser hat status: start. 
"22.04 10:55:36,048|" getmessage hat status: started. 
"22.04 10:55:37,046|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 1783, Termi: true. 
"22.04 10:55:37,046|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:37,046|" loop_redakteur hat status: start. 
"22.04 10:55:37,046|" getmsgid hat status: started. 
"22.04 10:55:37,592|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:37,608|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:37,608|" handle_new_id hat status: 2003te Nachricht erstellt. 
"22.04 10:55:37,608|" write_new_message hat status: started. 
"22.04 10:55:37,608|" drop_message hat status: started. 
"22.04 10:55:37,608|" loop_redakteur hat status: start. 
"22.04 10:55:37,608|" getmsgid hat status: started. 
"22.04 10:55:38,466|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:38,482|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:38,482|" handle_new_id hat status: 2028te Nachricht erstellt. 
"22.04 10:55:38,482|" write_new_message hat status: started. 
"22.04 10:55:38,482|" drop_message hat status: started. 
"22.04 10:55:38,482|" loop_redakteur hat status: start. 
"22.04 10:55:38,482|" getmsgid hat status: started. 
"22.04 10:55:39,901|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:39,917|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:39,917|" handle_new_id hat status: 2050te Nachricht erstellt. 
"22.04 10:55:39,917|" write_new_message hat status: started. 
"22.04 10:55:39,917|" drop_message hat status: started. 
"22.04 10:55:39,917|" loop_redakteur hat status: start. 
"22.04 10:55:39,917|" getmsgid hat status: started. 
"22.04 10:55:40,603|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:40,619|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:40,619|" handle_new_id hat status: 2071te Nachricht erstellt. 
"22.04 10:55:40,619|" write_new_message hat status: started. 
"22.04 10:55:40,619|" drop_message hat status: started. 
"22.04 10:55:40,619|" loop_redakteur hat status: start. 
"22.04 10:55:40,619|" getmsgid hat status: started. 
"22.04 10:55:41,274|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:41,290|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:41,290|" handle_new_id hat status: 2094te Nachricht erstellt. 
"22.04 10:55:41,290|" write_new_message hat status: started. 
"22.04 10:55:41,290|" drop_message hat status: started. 
"22.04 10:55:41,290|" loop_redakteur hat status: start. 
"22.04 10:55:41,290|" getmsgid hat status: started. 
"22.04 10:55:41,992|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:42,006|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:42,006|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 2116 'vergessen' zu senden. 
"22.04 10:55:42,006|" calcNewIntervall hat status: started. 
"22.04 10:55:42,006|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:42,006|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:42,006|" loop_leser hat status: start. 
"22.04 10:55:42,006|" getmessage hat status: started. 
"22.04 10:55:42,802|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 0, Termi: true. 
"22.04 10:55:42,802|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:42,802|" loop_redakteur hat status: start. 
"22.04 10:55:42,802|" getmsgid hat status: started. 
"22.04 10:55:43,177|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:43,193|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:43,193|" handle_new_id hat status: 2153te Nachricht erstellt. 
"22.04 10:55:43,193|" write_new_message hat status: started. 
"22.04 10:55:43,193|" drop_message hat status: started. 
"22.04 10:55:43,193|" loop_redakteur hat status: start. 
"22.04 10:55:43,193|" getmsgid hat status: started. 
"22.04 10:55:43,677|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:43,691|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:43,691|" handle_new_id hat status: 2178te Nachricht erstellt. 
"22.04 10:55:43,691|" write_new_message hat status: started. 
"22.04 10:55:43,691|" drop_message hat status: started. 
"22.04 10:55:43,691|" loop_redakteur hat status: start. 
"22.04 10:55:43,691|" getmsgid hat status: started. 
"22.04 10:55:45,143|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:45,159|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:45,159|" handle_new_id hat status: 2200te Nachricht erstellt. 
"22.04 10:55:45,159|" write_new_message hat status: started. 
"22.04 10:55:45,159|" drop_message hat status: started. 
"22.04 10:55:45,159|" loop_redakteur hat status: start. 
"22.04 10:55:45,159|" getmsgid hat status: started. 
"22.04 10:55:45,891|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:45,907|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:45,907|" handle_new_id hat status: 2221te Nachricht erstellt. 
"22.04 10:55:45,907|" write_new_message hat status: started. 
"22.04 10:55:45,907|" drop_message hat status: started. 
"22.04 10:55:45,907|" loop_redakteur hat status: start. 
"22.04 10:55:45,907|" getmsgid hat status: started. 
"22.04 10:55:46,625|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:46,641|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:46,641|" handle_new_id hat status: 2244te Nachricht erstellt. 
"22.04 10:55:46,641|" write_new_message hat status: started. 
"22.04 10:55:46,641|" drop_message hat status: started. 
"22.04 10:55:46,641|" loop_redakteur hat status: start. 
"22.04 10:55:46,641|" getmsgid hat status: started. 
"22.04 10:55:47,030|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:47,046|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:47,046|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 2270 'vergessen' zu senden. 
"22.04 10:55:47,046|" calcNewIntervall hat status: started. 
"22.04 10:55:47,046|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:47,046|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:47,046|" loop_leser hat status: start. 
"22.04 10:55:47,046|" getmessage hat status: started. 
"22.04 10:55:47,794|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 2082, Termi: true. 
"22.04 10:55:47,794|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:47,794|" loop_redakteur hat status: start. 
"22.04 10:55:47,794|" getmsgid hat status: started. 
"22.04 10:55:48,278|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:48,294|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:48,294|" handle_new_id hat status: 2308te Nachricht erstellt. 
"22.04 10:55:48,294|" write_new_message hat status: started. 
"22.04 10:55:48,294|" drop_message hat status: started. 
"22.04 10:55:48,371|" loop_redakteur hat status: start. 
"22.04 10:55:48,371|" getmsgid hat status: started. 
"22.04 10:55:49,105|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:49,121|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:49,121|" handle_new_id hat status: 2335te Nachricht erstellt. 
"22.04 10:55:49,121|" write_new_message hat status: started. 
"22.04 10:55:49,121|" drop_message hat status: started. 
"22.04 10:55:49,121|" loop_redakteur hat status: start. 
"22.04 10:55:49,121|" getmsgid hat status: started. 
"22.04 10:55:49,979|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:49,995|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:49,995|" handle_new_id hat status: 2357te Nachricht erstellt. 
"22.04 10:55:49,995|" write_new_message hat status: started. 
"22.04 10:55:49,995|" drop_message hat status: started. 
"22.04 10:55:49,995|" loop_redakteur hat status: start. 
"22.04 10:55:49,995|" getmsgid hat status: started. 
"22.04 10:55:50,899|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:50,915|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:50,915|" handle_new_id hat status: 2376te Nachricht erstellt. 
"22.04 10:55:50,915|" write_new_message hat status: started. 
"22.04 10:55:50,915|" drop_message hat status: started. 
"22.04 10:55:50,915|" loop_redakteur hat status: start. 
"22.04 10:55:50,915|" getmsgid hat status: started. 
"22.04 10:55:51,601|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:51,617|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:51,617|" handle_new_id hat status: 2401te Nachricht erstellt. 
"22.04 10:55:51,617|" write_new_message hat status: started. 
"22.04 10:55:51,617|" drop_message hat status: started. 
"22.04 10:55:51,617|" loop_redakteur hat status: start. 
"22.04 10:55:51,617|" getmsgid hat status: started. 
"22.04 10:55:52,335|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:52,350|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:52,350|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 2420 'vergessen' zu senden. 
"22.04 10:55:52,350|" calcNewIntervall hat status: started. 
"22.04 10:55:52,350|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:52,350|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:52,350|" loop_leser hat status: start. 
"22.04 10:55:52,350|" getmessage hat status: started. 
"22.04 10:55:52,990|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 0, Termi: true. 
"22.04 10:55:52,990|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:52,990|" loop_redakteur hat status: start. 
"22.04 10:55:52,990|" getmsgid hat status: started. 
"22.04 10:55:53,504|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:53,520|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:53,520|" handle_new_id hat status: 2457te Nachricht erstellt. 
"22.04 10:55:53,520|" write_new_message hat status: started. 
"22.04 10:55:53,520|" drop_message hat status: started. 
"22.04 10:55:53,520|" loop_redakteur hat status: start. 
"22.04 10:55:53,520|" getmsgid hat status: started. 
"22.04 10:55:54,082|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:54,097|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:54,097|" handle_new_id hat status: 2481te Nachricht erstellt. 
"22.04 10:55:54,097|" write_new_message hat status: started. 
"22.04 10:55:54,097|" drop_message hat status: started. 
"22.04 10:55:54,097|" loop_redakteur hat status: start. 
"22.04 10:55:54,097|" getmsgid hat status: started. 
"22.04 10:55:55,907|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:55,923|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:55,923|" handle_new_id hat status: 2503te Nachricht erstellt. 
"22.04 10:55:55,923|" write_new_message hat status: started. 
"22.04 10:55:55,923|" drop_message hat status: started. 
"22.04 10:55:55,923|" loop_redakteur hat status: start. 
"22.04 10:55:55,923|" getmsgid hat status: started. 
"22.04 10:55:57,060|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:57,077|" loop_redakteur hat status: Redakteur wacht wieder auf. 
